term,estimate,std.error,D,sim_scenaio
sigma0,0.693952935822156,0.0736344724147763,75,PLP_sim_for_JPLP
beta,1.01883488479259,0.0219736722793782,75,PLP_sim_for_JPLP
R1_K[1],1.1977982860065,0.0405112310704266,75,PLP_sim_for_JPLP
R1_K[2],0.382904366728427,0.035012701098012,75,PLP_sim_for_JPLP
R1_K[3],0.197761666696852,0.0199981324632467,75,PLP_sim_for_JPLP
mu0_true,0.203332940969162,0.108003145984672,75,PLP_sim_for_JPLP
sigma0,0.519643189446272,0.0564729055100743,75,PLP_sim_for_JPLP
beta,1.03455983550207,0.020445952229889,75,PLP_sim_for_JPLP
R1_K[1],1.19366762164208,0.0336550900461411,75,PLP_sim_for_JPLP
R1_K[2],0.360330137042206,0.0324465600604513,75,PLP_sim_for_JPLP
R1_K[3],0.253567468186227,0.0171691540410738,75,PLP_sim_for_JPLP
mu0_true,-0.00153426370038934,0.0834848271862924,75,PLP_sim_for_JPLP
sigma0,0.508982870454412,0.0514873317369404,75,PLP_sim_for_JPLP
beta,1.05910341075514,0.023426343858198,75,PLP_sim_for_JPLP
R1_K[1],1.08004209433171,0.0350962651433947,75,PLP_sim_for_JPLP
R1_K[2],0.343883298143439,0.0321630571715676,75,PLP_sim_for_JPLP
R1_K[3],0.228502502996988,0.0205277815828235,75,PLP_sim_for_JPLP
mu0_true,0.281660443149545,0.0914478752306646,75,PLP_sim_for_JPLP
sigma0,0.593958847313127,0.0560165552603551,75,PLP_sim_for_JPLP
beta,1.02578873101855,0.0200359677014319,75,PLP_sim_for_JPLP
R1_K[1],1.18969301967348,0.03586777051418,75,PLP_sim_for_JPLP
R1_K[2],0.388702790156916,0.0291970441574643,75,PLP_sim_for_JPLP
R1_K[3],0.236220159756263,0.017258699306214,75,PLP_sim_for_JPLP
mu0_true,0.0159948429634097,0.0874970635144432,75,PLP_sim_for_JPLP
sigma0,0.544824442167875,0.0585348253289999,75,PLP_sim_for_JPLP
beta,1.03622183354975,0.0208640509804343,75,PLP_sim_for_JPLP
R1_K[1],1.16198748179393,0.0358588992132628,75,PLP_sim_for_JPLP
R1_K[2],0.381412930901805,0.0303488222889622,75,PLP_sim_for_JPLP
R1_K[3],0.199079464208903,0.017581200289928,75,PLP_sim_for_JPLP
mu0_true,0.157645157227298,0.092784977397453,75,PLP_sim_for_JPLP
sigma0,0.71827079322909,0.071290778355818,75,PLP_sim_for_JPLP
beta,1.03683183745234,0.0178860045392817,75,PLP_sim_for_JPLP
R1_K[1],1.15023485001755,0.0296372732716529,75,PLP_sim_for_JPLP
R1_K[2],0.311350309300952,0.0259905455284819,75,PLP_sim_for_JPLP
R1_K[3],0.225033023691089,0.0167209208489861,75,PLP_sim_for_JPLP
mu0_true,0.106010671043264,0.102216315606375,75,PLP_sim_for_JPLP
sigma0,0.656608090435002,0.0631028415689963,75,PLP_sim_for_JPLP
beta,1.02589881177324,0.0233597049872816,75,PLP_sim_for_JPLP
R1_K[1],1.16677944667796,0.0369260818029927,75,PLP_sim_for_JPLP
R1_K[2],0.315802989449355,0.030246020023053,75,PLP_sim_for_JPLP
R1_K[3],0.24588340709301,0.0196563510050277,75,PLP_sim_for_JPLP
mu0_true,0.217070611960488,0.0972669872676189,75,PLP_sim_for_JPLP
sigma0,0.546635934250493,0.0535976281819992,75,PLP_sim_for_JPLP
beta,1.04195533412975,0.020042528368057,75,PLP_sim_for_JPLP
R1_K[1],1.16442217340849,0.0338620978953226,75,PLP_sim_for_JPLP
R1_K[2],0.327642203507056,0.0315990821183036,75,PLP_sim_for_JPLP
R1_K[3],0.202575861154573,0.0193460509094445,75,PLP_sim_for_JPLP
mu0_true,0.222143477362957,0.0865242884464255,75,PLP_sim_for_JPLP
sigma0,0.585853018251497,0.0635020602430483,75,PLP_sim_for_JPLP
beta,0.99869182789779,0.0212010101395729,75,PLP_sim_for_JPLP
R1_K[1],1.17140757514355,0.0371410428352499,75,PLP_sim_for_JPLP
R1_K[2],0.342267922433107,0.0376250957732365,75,PLP_sim_for_JPLP
R1_K[3],0.230458239415936,0.019978794273127,75,PLP_sim_for_JPLP
mu0_true,0.227986562851531,0.102352962050749,75,PLP_sim_for_JPLP
sigma0,0.560303543986758,0.0547395476911002,75,PLP_sim_for_JPLP
beta,1.02141408550113,0.0209317996095646,75,PLP_sim_for_JPLP
R1_K[1],1.14783943568558,0.0327880695151269,75,PLP_sim_for_JPLP
R1_K[2],0.31840561211174,0.0306978575373054,75,PLP_sim_for_JPLP
R1_K[3],0.23109033058613,0.0183889541827283,75,PLP_sim_for_JPLP
mu0_true,0.0987114496484625,0.0906315477598423,75,PLP_sim_for_JPLP
sigma0,0.599429235683852,0.0586440428867568,75,PLP_sim_for_JPLP
beta,1.06454257449895,0.0203935854051258,75,PLP_sim_for_JPLP
R1_K[1],1.07808011229209,0.0308521955557779,75,PLP_sim_for_JPLP
R1_K[2],0.360962074036036,0.0278996743603146,75,PLP_sim_for_JPLP
R1_K[3],0.216391281332387,0.0169407629568823,75,PLP_sim_for_JPLP
mu0_true,0.181813247506845,0.0850410036208671,75,PLP_sim_for_JPLP
sigma0,0.557090845597221,0.0500910185550487,75,PLP_sim_for_JPLP
beta,1.0554509288886,0.0192465303204413,75,PLP_sim_for_JPLP
R1_K[1],1.15223072834715,0.0305346005241166,75,PLP_sim_for_JPLP
R1_K[2],0.346990640110233,0.0241443286146709,75,PLP_sim_for_JPLP
R1_K[3],0.233452218305596,0.0176453274786699,75,PLP_sim_for_JPLP
mu0_true,0.111112545167138,0.0869169894350014,75,PLP_sim_for_JPLP
sigma0,0.665501131464952,0.0689730176627091,75,PLP_sim_for_JPLP
beta,1.03173093311162,0.0206901538399626,75,PLP_sim_for_JPLP
R1_K[1],1.10333385556032,0.0358819821495758,75,PLP_sim_for_JPLP
R1_K[2],0.290449550225063,0.0286158375051084,75,PLP_sim_for_JPLP
R1_K[3],0.251108955284388,0.0178510452087625,75,PLP_sim_for_JPLP
mu0_true,0.173726974003511,0.101440349387311,75,PLP_sim_for_JPLP
sigma0,0.544326320972793,0.0523904393944839,75,PLP_sim_for_JPLP
beta,1.0363562166258,0.0182576588840998,75,PLP_sim_for_JPLP
R1_K[1],1.08542439505226,0.0267318789282199,75,PLP_sim_for_JPLP
R1_K[2],0.332024491864617,0.0285832555293245,75,PLP_sim_for_JPLP
R1_K[3],0.233804921384911,0.0175883150259447,75,PLP_sim_for_JPLP
mu0_true,0.0354915128038795,0.0886436859928536,75,PLP_sim_for_JPLP
sigma0,0.646667273174525,0.0682824450831539,75,PLP_sim_for_JPLP
beta,1.01299029758479,0.0205677320171628,75,PLP_sim_for_JPLP
R1_K[1],1.2396543130543,0.0375880413970579,75,PLP_sim_for_JPLP
R1_K[2],0.400946363789911,0.032249274301883,75,PLP_sim_for_JPLP
R1_K[3],0.255477653158614,0.0205779527620431,75,PLP_sim_for_JPLP
mu0_true,0.0833072991985334,0.097570500999567,75,PLP_sim_for_JPLP
sigma0,0.77074592622627,0.0794579049605556,75,PLP_sim_for_JPLP
beta,1.03422449126157,0.0183785446048666,75,PLP_sim_for_JPLP
R1_K[1],1.16168133795856,0.0291298995016604,75,PLP_sim_for_JPLP
R1_K[2],0.331278990109192,0.0293737600253578,75,PLP_sim_for_JPLP
R1_K[3],0.213896106838471,0.0179105076863822,75,PLP_sim_for_JPLP
mu0_true,0.196958481054636,0.109362230051296,75,PLP_sim_for_JPLP
sigma0,0.633279427091453,0.0600390347706768,75,PLP_sim_for_JPLP
beta,1.01810753887584,0.0172122161432735,75,PLP_sim_for_JPLP
R1_K[1],1.14714052814811,0.0303978364603482,75,PLP_sim_for_JPLP
R1_K[2],0.310496352753983,0.0327278872881507,75,PLP_sim_for_JPLP
R1_K[3],0.216177382095554,0.0175028381509759,75,PLP_sim_for_JPLP
mu0_true,0.125301826866857,0.0905777662936596,75,PLP_sim_for_JPLP
sigma0,0.633279427091453,0.0600390347706768,75,PLP_sim_for_JPLP
beta,1.01810753887584,0.0172122161432735,75,PLP_sim_for_JPLP
R1_K[1],1.14714052814811,0.0303978364603482,75,PLP_sim_for_JPLP
R1_K[2],0.310496352753983,0.0327278872881507,75,PLP_sim_for_JPLP
R1_K[3],0.216177382095554,0.0175028381509759,75,PLP_sim_for_JPLP
mu0_true,0.125301826866857,0.0905777662936596,75,PLP_sim_for_JPLP
sigma0,0.572379813179923,0.0546867165308714,75,PLP_sim_for_JPLP
beta,1.05794876585335,0.0221773685647595,75,PLP_sim_for_JPLP
R1_K[1],1.1038442836526,0.0357683965613421,75,PLP_sim_for_JPLP
R1_K[2],0.351903481049126,0.0331751471668641,75,PLP_sim_for_JPLP
R1_K[3],0.200643747810788,0.0198146307568823,75,PLP_sim_for_JPLP
mu0_true,0.309405935100531,0.094447637434802,75,PLP_sim_for_JPLP
sigma0,0.593757127975115,0.0577657482406414,75,PLP_sim_for_JPLP
beta,1.02470454443265,0.0207684719726224,75,PLP_sim_for_JPLP
R1_K[1],1.18103555233327,0.0382384865661293,75,PLP_sim_for_JPLP
R1_K[2],0.339107682670944,0.0335195043432623,75,PLP_sim_for_JPLP
R1_K[3],0.243244262234803,0.01936933707016,75,PLP_sim_for_JPLP
mu0_true,0.0419555772352862,0.0930882336303401,75,PLP_sim_for_JPLP
sigma0,0.523258817550393,0.0536416418428048,75,PLP_sim_for_JPLP
beta,1.01288129176546,0.0185272667761089,75,PLP_sim_for_JPLP
R1_K[1],1.19292095668203,0.0329206449412173,75,PLP_sim_for_JPLP
R1_K[2],0.379146904528428,0.0259733346926566,75,PLP_sim_for_JPLP
R1_K[3],0.264817133363576,0.0182697251453944,75,PLP_sim_for_JPLP
mu0_true,-0.10096657434809,0.0781083138811991,75,PLP_sim_for_JPLP
sigma0,0.523258817550393,0.0536416418428048,75,PLP_sim_for_JPLP
beta,1.01288129176546,0.0185272667761089,75,PLP_sim_for_JPLP
R1_K[1],1.19292095668203,0.0329206449412173,75,PLP_sim_for_JPLP
R1_K[2],0.379146904528428,0.0259733346926566,75,PLP_sim_for_JPLP
R1_K[3],0.264817133363576,0.0182697251453944,75,PLP_sim_for_JPLP
mu0_true,-0.10096657434809,0.0781083138811991,75,PLP_sim_for_JPLP
sigma0,0.479140157957459,0.0499939291027379,75,PLP_sim_for_JPLP
beta,1.02039625735804,0.0209776712071782,75,PLP_sim_for_JPLP
R1_K[1],1.16601630614691,0.0332015084401301,75,PLP_sim_for_JPLP
R1_K[2],0.340845837056874,0.0335328625885548,75,PLP_sim_for_JPLP
R1_K[3],0.221752973660168,0.0193609961693779,75,PLP_sim_for_JPLP
mu0_true,0.0136038128245502,0.0827436539911223,75,PLP_sim_for_JPLP
sigma0,0.656597585831208,0.0673164243866567,75,PLP_sim_for_JPLP
beta,1.05081608068628,0.0210434232229597,75,PLP_sim_for_JPLP
R1_K[1],1.1298880742684,0.0319795284510478,75,PLP_sim_for_JPLP
R1_K[2],0.30971538988513,0.0296858715020631,75,PLP_sim_for_JPLP
R1_K[3],0.195995378407612,0.0186843838000325,75,PLP_sim_for_JPLP
mu0_true,0.31643528002885,0.0937860254938416,75,PLP_sim_for_JPLP
sigma0,0.593523372370098,0.0582966736988913,75,PLP_sim_for_JPLP
beta,1.02329444245819,0.0201628324070927,75,PLP_sim_for_JPLP
R1_K[1],1.12584185874423,0.0346239984293884,75,PLP_sim_for_JPLP
R1_K[2],0.403826875986145,0.0338218565066368,75,PLP_sim_for_JPLP
R1_K[3],0.247124287091142,0.0182760843466297,75,PLP_sim_for_JPLP
mu0_true,0.0832948800193251,0.0944840430753783,75,PLP_sim_for_JPLP
sigma0,0.546134467121273,0.0612824925941935,75,PLP_sim_for_JPLP
beta,1.01823883381862,0.0212701221965968,75,PLP_sim_for_JPLP
R1_K[1],1.19683654430496,0.0365938965987808,75,PLP_sim_for_JPLP
R1_K[2],0.382791796331306,0.0308386998619251,75,PLP_sim_for_JPLP
R1_K[3],0.259926256158793,0.0189143800849425,75,PLP_sim_for_JPLP
mu0_true,0.00194088704993893,0.094918331683239,75,PLP_sim_for_JPLP
sigma0,0.617345235526174,0.061696193556367,75,PLP_sim_for_JPLP
beta,1.00858880877222,0.0190843643349435,75,PLP_sim_for_JPLP
R1_K[1],1.21821755037465,0.0362469406694921,75,PLP_sim_for_JPLP
R1_K[2],0.333011604904778,0.030291426407467,75,PLP_sim_for_JPLP
R1_K[3],0.231350530809061,0.0166984473393705,75,PLP_sim_for_JPLP
mu0_true,0.107863574040643,0.092483683367794,75,PLP_sim_for_JPLP
sigma0,0.444268773150067,0.0459239436382823,75,PLP_sim_for_JPLP
beta,1.02583310221057,0.0213409773675235,75,PLP_sim_for_JPLP
R1_K[1],1.14654376039442,0.0363389250205429,75,PLP_sim_for_JPLP
R1_K[2],0.333575484588093,0.0339419739269044,75,PLP_sim_for_JPLP
R1_K[3],0.27243955698933,0.0187231748554367,75,PLP_sim_for_JPLP
mu0_true,0.0643585570329396,0.0842526507983626,75,PLP_sim_for_JPLP
sigma0,0.545884830238568,0.0570099779583365,75,PLP_sim_for_JPLP
beta,1.02665417221694,0.0215915555622757,75,PLP_sim_for_JPLP
R1_K[1],1.16034709735201,0.0343545006220315,75,PLP_sim_for_JPLP
R1_K[2],0.377912569447495,0.0350607763271637,75,PLP_sim_for_JPLP
R1_K[3],0.240180758134349,0.0175761066008643,75,PLP_sim_for_JPLP
mu0_true,0.0147241558364013,0.0969963364361,75,PLP_sim_for_JPLP
sigma0,0.58764030110262,0.0579896753098907,75,PLP_sim_for_JPLP
beta,1.05260313363398,0.0219132770558198,75,PLP_sim_for_JPLP
R1_K[1],1.13009448364875,0.0343550456746154,75,PLP_sim_for_JPLP
R1_K[2],0.275680014965169,0.0329552327629398,75,PLP_sim_for_JPLP
R1_K[3],0.215335319675355,0.0181846116938555,75,PLP_sim_for_JPLP
mu0_true,0.212253592785358,0.100062719914053,75,PLP_sim_for_JPLP
sigma0,0.532620963253623,0.0497712442891695,75,PLP_sim_for_JPLP
beta,1.01670682189685,0.0174675331894063,75,PLP_sim_for_JPLP
R1_K[1],1.16140712705007,0.0318545325970541,75,PLP_sim_for_JPLP
R1_K[2],0.398616476355983,0.0312665284419144,75,PLP_sim_for_JPLP
R1_K[3],0.228673656173907,0.0173324922053256,75,PLP_sim_for_JPLP
mu0_true,-0.119791774968694,0.0861632612583108,75,PLP_sim_for_JPLP
sigma0,0.549361838606775,0.0572920409753197,75,PLP_sim_for_JPLP
beta,1.05049674767175,0.0228434451679059,75,PLP_sim_for_JPLP
R1_K[1],1.11577217473825,0.0370111310632197,75,PLP_sim_for_JPLP
R1_K[2],0.303752846843568,0.0333621360995516,75,PLP_sim_for_JPLP
R1_K[3],0.238066314418112,0.0194264833516577,75,PLP_sim_for_JPLP
mu0_true,0.232510345616871,0.0917617050404866,75,PLP_sim_for_JPLP
sigma0,0.516186427936651,0.0531168829296263,75,PLP_sim_for_JPLP
beta,1.02214796793274,0.0194864740952794,75,PLP_sim_for_JPLP
R1_K[1],1.16365596213556,0.0337683020743016,75,PLP_sim_for_JPLP
R1_K[2],0.363039448367193,0.0290367649183965,75,PLP_sim_for_JPLP
R1_K[3],0.236237642728376,0.0186976235843716,75,PLP_sim_for_JPLP
mu0_true,0.0311393332475398,0.0889416047223335,75,PLP_sim_for_JPLP
sigma0,0.686424354521601,0.0611959179522617,75,PLP_sim_for_JPLP
beta,1.03210380784855,0.0210524597590248,75,PLP_sim_for_JPLP
R1_K[1],1.1380098892318,0.0326511884391622,75,PLP_sim_for_JPLP
R1_K[2],0.353338578911967,0.0303749943047689,75,PLP_sim_for_JPLP
R1_K[3],0.231707702201586,0.0191954267155183,75,PLP_sim_for_JPLP
mu0_true,0.0852457245350659,0.0921923937963946,75,PLP_sim_for_JPLP
sigma0,0.578251555454774,0.0587447936344713,75,PLP_sim_for_JPLP
beta,1.04598954300699,0.019973830623971,75,PLP_sim_for_JPLP
R1_K[1],1.14106457117079,0.0315090964200775,75,PLP_sim_for_JPLP
R1_K[2],0.36878255480977,0.0328908417783535,75,PLP_sim_for_JPLP
R1_K[3],0.218117191802978,0.0203581533157771,75,PLP_sim_for_JPLP
mu0_true,0.251974468503306,0.0965833521593281,75,PLP_sim_for_JPLP
sigma0,0.640853681363138,0.0621264043600571,75,PLP_sim_for_JPLP
beta,1.05774975315262,0.0201281410703384,75,PLP_sim_for_JPLP
R1_K[1],1.13284344166803,0.0359069789444138,75,PLP_sim_for_JPLP
R1_K[2],0.376002761615328,0.0296211137731101,75,PLP_sim_for_JPLP
R1_K[3],0.231948018856641,0.0160711857603346,75,PLP_sim_for_JPLP
mu0_true,0.0830500234950347,0.0897526967976695,75,PLP_sim_for_JPLP
sigma0,0.544263790843731,0.0561716611087814,75,PLP_sim_for_JPLP
beta,1.04425341771361,0.0201243450429063,75,PLP_sim_for_JPLP
R1_K[1],1.14331104147133,0.0341929284385823,75,PLP_sim_for_JPLP
R1_K[2],0.382830043753971,0.0273186949367623,75,PLP_sim_for_JPLP
R1_K[3],0.192031932849978,0.02049709726952,75,PLP_sim_for_JPLP
mu0_true,0.131694780032131,0.0888274948168636,75,PLP_sim_for_JPLP
sigma0,0.540273862679075,0.057036763045576,75,PLP_sim_for_JPLP
beta,1.06394917763918,0.0217752117177006,75,PLP_sim_for_JPLP
R1_K[1],1.15832719309742,0.0332251289373952,75,PLP_sim_for_JPLP
R1_K[2],0.359101726373378,0.0281681453508701,75,PLP_sim_for_JPLP
R1_K[3],0.242226862530155,0.019857460314156,75,PLP_sim_for_JPLP
mu0_true,0.290905435259849,0.0891721914038533,75,PLP_sim_for_JPLP
sigma0,0.591636724534004,0.0618629254045544,75,PLP_sim_for_JPLP
beta,1.03434513073149,0.0203542489634637,75,PLP_sim_for_JPLP
R1_K[1],1.15388556746266,0.0306720954648296,75,PLP_sim_for_JPLP
R1_K[2],0.281158862916078,0.0289090960956143,75,PLP_sim_for_JPLP
R1_K[3],0.24886008614735,0.0176800370544066,75,PLP_sim_for_JPLP
mu0_true,-0.00565824798186527,0.0958713023005912,75,PLP_sim_for_JPLP
sigma0,0.566184031348787,0.062884839629985,75,PLP_sim_for_JPLP
beta,1.03610541082867,0.0215047480236777,75,PLP_sim_for_JPLP
R1_K[1],1.1808061839995,0.0352296229962884,75,PLP_sim_for_JPLP
R1_K[2],0.331791752907486,0.0271062263375166,75,PLP_sim_for_JPLP
R1_K[3],0.190542331373778,0.0193560379196541,75,PLP_sim_for_JPLP
mu0_true,0.220635698301053,0.0903921193433381,75,PLP_sim_for_JPLP
sigma0,0.585265928382925,0.0618160841451079,75,PLP_sim_for_JPLP
beta,1.00403824235546,0.0219124041992953,75,PLP_sim_for_JPLP
R1_K[1],1.18819889017688,0.0372705520797623,75,PLP_sim_for_JPLP
R1_K[2],0.358533635001059,0.0322515021091774,75,PLP_sim_for_JPLP
R1_K[3],0.224730765263683,0.0200488620833878,75,PLP_sim_for_JPLP
mu0_true,0.0975005400428092,0.0983665961011991,75,PLP_sim_for_JPLP
sigma0,0.650531992060971,0.065639311631036,75,PLP_sim_for_JPLP
beta,1.02728951623373,0.0211297033750046,75,PLP_sim_for_JPLP
R1_K[1],1.14719482035694,0.033785913224873,75,PLP_sim_for_JPLP
R1_K[2],0.349113410974133,0.0292389588587845,75,PLP_sim_for_JPLP
R1_K[3],0.230085882967479,0.0200680770819823,75,PLP_sim_for_JPLP
mu0_true,0.251039113887778,0.106534908741907,75,PLP_sim_for_JPLP
sigma0,0.576643109245677,0.0543371047646627,75,PLP_sim_for_JPLP
beta,1.04905457425427,0.0202677351651647,75,PLP_sim_for_JPLP
R1_K[1],1.14169095393869,0.0302741734043924,75,PLP_sim_for_JPLP
R1_K[2],0.366939094144049,0.0346267996069421,75,PLP_sim_for_JPLP
R1_K[3],0.218569262649242,0.0166605006268011,75,PLP_sim_for_JPLP
mu0_true,0.136184156934408,0.0935064269457485,75,PLP_sim_for_JPLP
sigma0,0.668867648522944,0.0679680838181534,75,PLP_sim_for_JPLP
beta,0.994323138577459,0.0232286161143353,75,PLP_sim_for_JPLP
R1_K[1],1.18518400521282,0.041356150532796,75,PLP_sim_for_JPLP
R1_K[2],0.344283330969143,0.0361360642178996,75,PLP_sim_for_JPLP
R1_K[3],0.244330283414092,0.0213736593538838,75,PLP_sim_for_JPLP
mu0_true,0.0495431079787964,0.108432901045328,75,PLP_sim_for_JPLP
sigma0,0.668867648522944,0.0679680838181534,75,PLP_sim_for_JPLP
beta,0.994323138577459,0.0232286161143353,75,PLP_sim_for_JPLP
R1_K[1],1.18518400521282,0.041356150532796,75,PLP_sim_for_JPLP
R1_K[2],0.344283330969143,0.0361360642178996,75,PLP_sim_for_JPLP
R1_K[3],0.244330283414092,0.0213736593538838,75,PLP_sim_for_JPLP
mu0_true,0.0495431079787964,0.108432901045328,75,PLP_sim_for_JPLP
sigma0,0.501841792152571,0.0547341871474702,75,PLP_sim_for_JPLP
beta,1.03941374442767,0.0202654847925624,75,PLP_sim_for_JPLP
R1_K[1],1.14946506948204,0.0313534687924771,75,PLP_sim_for_JPLP
R1_K[2],0.341939332308479,0.0326066171485163,75,PLP_sim_for_JPLP
R1_K[3],0.220421322634587,0.0194269728049173,75,PLP_sim_for_JPLP
mu0_true,0.117494853520865,0.0840673129179297,75,PLP_sim_for_JPLP
sigma0,0.584715214086442,0.0617877241582284,75,PLP_sim_for_JPLP
beta,1.01285852914045,0.0193303134394368,75,PLP_sim_for_JPLP
R1_K[1],1.23273358902535,0.0372929865767407,75,PLP_sim_for_JPLP
R1_K[2],0.321458400299055,0.0325784412618476,75,PLP_sim_for_JPLP
R1_K[3],0.243830453111479,0.0178395164229864,75,PLP_sim_for_JPLP
mu0_true,0.0694742250194152,0.095324168750298,75,PLP_sim_for_JPLP
sigma0,0.633288382811487,0.0585808924885359,75,PLP_sim_for_JPLP
beta,1.02358737204639,0.0204977783518655,75,PLP_sim_for_JPLP
R1_K[1],1.12904856605042,0.0346279530681001,75,PLP_sim_for_JPLP
R1_K[2],0.299212181854885,0.0282994105638583,75,PLP_sim_for_JPLP
R1_K[3],0.228577845318304,0.0177306153376366,75,PLP_sim_for_JPLP
mu0_true,0.143946497832081,0.0954443367774331,75,PLP_sim_for_JPLP
sigma0,0.630558952599486,0.0635334076979646,75,PLP_sim_for_JPLP
beta,1.01189727080626,0.0218242537200705,75,PLP_sim_for_JPLP
R1_K[1],1.21915885294011,0.0396416962617541,75,PLP_sim_for_JPLP
R1_K[2],0.354925315446124,0.0332438617703649,75,PLP_sim_for_JPLP
R1_K[3],0.285483199625429,0.021681468489017,75,PLP_sim_for_JPLP
mu0_true,0.0735039211815584,0.108146777454163,75,PLP_sim_for_JPLP
sigma0,0.621356481957469,0.0594326283206194,75,PLP_sim_for_JPLP
beta,1.02894642183505,0.0207254008148219,75,PLP_sim_for_JPLP
R1_K[1],1.14850299631485,0.0348397509601981,75,PLP_sim_for_JPLP
R1_K[2],0.403336336163755,0.0329992281213045,75,PLP_sim_for_JPLP
R1_K[3],0.219048600446099,0.0188173674064845,75,PLP_sim_for_JPLP
mu0_true,0.162964877193086,0.10191837234032,75,PLP_sim_for_JPLP
sigma0,0.554783063888311,0.0561537919968469,75,PLP_sim_for_JPLP
beta,1.01564841745266,0.0191998830061643,75,PLP_sim_for_JPLP
R1_K[1],1.25960953848334,0.0346674082538986,75,PLP_sim_for_JPLP
R1_K[2],0.365470617060084,0.0291541483399497,75,PLP_sim_for_JPLP
R1_K[3],0.250995607733479,0.0165788628889096,75,PLP_sim_for_JPLP
mu0_true,-0.0310159606249271,0.0939521942210816,75,PLP_sim_for_JPLP
sigma0,0.580195229869778,0.0604947058671094,75,PLP_sim_for_JPLP
beta,1.00535752573705,0.0205903299253799,75,PLP_sim_for_JPLP
R1_K[1],1.1856816058346,0.0367154608353189,75,PLP_sim_for_JPLP
R1_K[2],0.418460888391331,0.0374322386538198,75,PLP_sim_for_JPLP
R1_K[3],0.222906348387932,0.019528371140643,75,PLP_sim_for_JPLP
mu0_true,0.117046108944747,0.0924511835397034,75,PLP_sim_for_JPLP
sigma0,0.580195229869778,0.0604947058671094,75,PLP_sim_for_JPLP
beta,1.00535752573705,0.0205903299253799,75,PLP_sim_for_JPLP
R1_K[1],1.1856816058346,0.0367154608353189,75,PLP_sim_for_JPLP
R1_K[2],0.418460888391331,0.0374322386538198,75,PLP_sim_for_JPLP
R1_K[3],0.222906348387932,0.019528371140643,75,PLP_sim_for_JPLP
mu0_true,0.117046108944747,0.0924511835397034,75,PLP_sim_for_JPLP
sigma0,0.58108259922841,0.060078923942465,75,PLP_sim_for_JPLP
beta,1.02022084408602,0.0185819374465602,75,PLP_sim_for_JPLP
R1_K[1],1.16391422025645,0.030364882964365,75,PLP_sim_for_JPLP
R1_K[2],0.394856695069003,0.0326122753471133,75,PLP_sim_for_JPLP
R1_K[3],0.235939940687424,0.0160575766067911,75,PLP_sim_for_JPLP
mu0_true,-0.0500792775021157,0.0949304122454758,75,PLP_sim_for_JPLP
sigma0,0.526035507569125,0.0505659610450203,75,PLP_sim_for_JPLP
beta,1.09084120767091,0.0213235885908525,75,PLP_sim_for_JPLP
R1_K[1],1.13546001887954,0.0340305921141005,75,PLP_sim_for_JPLP
R1_K[2],0.322844759725292,0.0285080385311136,75,PLP_sim_for_JPLP
R1_K[3],0.225888145685296,0.0188115267327935,75,PLP_sim_for_JPLP
mu0_true,0.261279950716669,0.0889789253163017,75,PLP_sim_for_JPLP
sigma0,0.595097216701929,0.0566811209945335,75,PLP_sim_for_JPLP
beta,1.02242999343148,0.0201071222204532,75,PLP_sim_for_JPLP
R1_K[1],1.17997087133761,0.0362958578249452,75,PLP_sim_for_JPLP
R1_K[2],0.433896125962699,0.0333965922965041,75,PLP_sim_for_JPLP
R1_K[3],0.267754582371449,0.0189871950897466,75,PLP_sim_for_JPLP
mu0_true,0.0176760236375332,0.0967712051382496,75,PLP_sim_for_JPLP
sigma0,0.531569871175079,0.0579602580912042,75,PLP_sim_for_JPLP
beta,1.03377071923224,0.0217326453901465,75,PLP_sim_for_JPLP
R1_K[1],1.16198894493022,0.0363386927622199,75,PLP_sim_for_JPLP
R1_K[2],0.331426399475067,0.0292882849695301,75,PLP_sim_for_JPLP
R1_K[3],0.214229316674849,0.0180625917247173,75,PLP_sim_for_JPLP
mu0_true,0.171067329520327,0.084098880567059,75,PLP_sim_for_JPLP
sigma0,0.529985606552186,0.0531425482639878,75,PLP_sim_for_JPLP
beta,1.0483674956452,0.0195347475710905,75,PLP_sim_for_JPLP
R1_K[1],1.11726415043455,0.0317207904576062,75,PLP_sim_for_JPLP
R1_K[2],0.338384755344429,0.0300087721198531,75,PLP_sim_for_JPLP
R1_K[3],0.253393009139139,0.017597720326297,75,PLP_sim_for_JPLP
mu0_true,0.0522261363503478,0.088360822229757,75,PLP_sim_for_JPLP
sigma0,0.498403233139999,0.049344756947701,75,PLP_sim_for_JPLP
beta,1.04125166730703,0.0189803886733097,75,PLP_sim_for_JPLP
R1_K[1],1.15363677921772,0.0306671860899672,75,PLP_sim_for_JPLP
R1_K[2],0.295811897122438,0.0300347554483506,75,PLP_sim_for_JPLP
R1_K[3],0.27688188126713,0.0179289002806512,75,PLP_sim_for_JPLP
mu0_true,0.0260881898500335,0.0834436872521765,75,PLP_sim_for_JPLP
sigma0,0.749356712275884,0.0720970034395559,75,PLP_sim_for_JPLP
beta,1.04165804607324,0.0190966017616839,75,PLP_sim_for_JPLP
R1_K[1],1.12166543100729,0.0297680072531745,75,PLP_sim_for_JPLP
R1_K[2],0.340862445789916,0.0296121661949646,75,PLP_sim_for_JPLP
R1_K[3],0.210127310072707,0.0191168295727855,75,PLP_sim_for_JPLP
mu0_true,0.245398686099035,0.107015847768354,75,PLP_sim_for_JPLP
