sample_size,parameter,mean,sd,2.5%,50%,97.5%
1000,theta,9.931746867415749,0.13501861369202914,9.673901942717617,9.93011445189303,10.226763671977713
1000,beta,2.0129770576820145,0.019291749945858663,1.9740248166260241,2.0129626903221105,2.0498688936516007
1000,theta,10.108591187383471,0.13226387114507732,9.842335208587093,10.115555236605516,10.363292557427698
1000,beta,2.0008618750394676,0.021331699284767733,1.957481290206723,2.0030418308508207,2.0375252730578515
1000,theta,10.023861507453981,0.13977290071476048,9.704401883218434,10.033236273092307,10.260756511605857
1000,beta,1.9989590979861318,0.01826637216171587,1.9617379602224942,1.9974531771510595,2.0329039332205805
1000,theta,9.977136157557037,0.11948643234381663,9.747883325950838,9.972857002631356,10.194643489683921
1000,beta,2.0052835624683194,0.018415971697626987,1.9641372375135608,2.006164721516673,2.0370648723064875
1000,theta,10.008889045489434,0.12558718696902427,9.744055669253274,10.019876670126504,10.229277710595529
1000,beta,1.9852776610563114,0.020254683701461478,1.9497802441597385,1.9839710006780535,2.0246660381568304
1000,theta,9.89842715367437,0.13434403521744506,9.668935616829184,9.89087708512436,10.169205534626837
1000,beta,2.006836772442091,0.022355100986213995,1.9626726113419712,2.005685026903231,2.0476624530352376
1000,theta,10.096311374317096,0.14273167853574517,9.799915357062805,10.100586601527972,10.356964196011841
1000,beta,2.0174986052296933,0.019098987781855672,1.980272301540356,2.01837929227696,2.0534650981964417
1000,theta,10.097851017379627,0.1252842822746898,9.853125438046689,10.097483376325012,10.338027620830399
1000,beta,2.015153334519591,0.019544537652682128,1.9750299555000543,2.017565771102049,2.051790586568412
1000,theta,10.072061915075002,0.13182895523677815,9.805376562912112,10.087429492850683,10.307614145519008
1000,beta,2.0065156706251313,0.019108606986157066,1.9685073123163033,2.0066458475520386,2.0470275349737745
1000,theta,9.988897432556714,0.12822250729292856,9.73348370283595,9.994642125938636,10.253051350162192
1000,beta,1.9546197805914254,0.01749264487272472,1.9210064201255588,1.9545307515081531,1.9907378767018424
1000,theta,9.759353600724276,0.11727338454676596,9.528128717942025,9.765720005523896,9.980748319141952
1000,beta,2.0029219504468205,0.021354803125657133,1.9568340070986485,2.0018069207249285,2.04291362178972
1000,theta,10.117219722686329,0.13959464174264327,9.808012246967698,10.114813438228019,10.36982012815737
1000,beta,2.001915617643588,0.017075247863061905,1.9709777922152147,2.0007894929336993,2.0378636997145705
1000,theta,9.923465677170405,0.10984058022965773,9.728496451529974,9.919647605382348,10.145296141046156
1000,beta,2.003955419531206,0.017319757784045146,1.9692815280648106,2.0050281925825484,2.0367504719064824
1000,theta,9.95561769138742,0.11452278713558528,9.7287486284712,9.963482510752497,10.175714388076935
1000,beta,1.9738488332664055,0.01816658751037635,1.9403920820660645,1.973183796997056,2.007024944753778
1000,theta,9.878176576210164,0.12166626658165582,9.665323723473602,9.875920382179318,10.114700229868612
1000,beta,1.9960348520161466,0.01862902187355012,1.9595472182069047,1.995727088427516,2.0317034756806
1000,theta,9.955670314251888,0.1245313493542634,9.707853605425537,9.953596494027018,10.187832564916704
1000,beta,2.0126655114105825,0.0174733873354016,1.9758378046284855,2.013147161240658,2.0450307350500445
1000,theta,10.063811596998876,0.11259667004228495,9.82999282997752,10.068679794635155,10.268549636655123
1000,beta,2.027505126087876,0.020775787122803882,1.992045912214678,2.026258146988435,2.0715858411080723
1000,theta,10.090271856050288,0.13448264959572892,9.869403283501264,10.083677614691254,10.35951491328261
1000,beta,1.9966651372410784,0.017826075262616387,1.9605127023178195,1.9980230129158025,2.031149490793834
1000,theta,9.973657242427779,0.11942546692583202,9.729397295873419,9.981049685125207,10.19262778463796
1000,beta,1.9917356316159598,0.019383003977630858,1.949758641278013,1.9925065707531426,2.0271631790861053
1000,theta,9.891410939197863,0.12785186617040456,9.595190914696321,9.900173660015195,10.124636588541673
